lrs, num_n
Iter:   0, Energy:    6.62929, Int:    6.13601, Ext:   -0.49329, Eval loss:    5.55164, Loss_change:  6.62929
Iter:  37, Energy:  -36.55777, Int:  -36.99395, Ext:   -0.43618, Eval loss:  -50.88795, Loss_change:  0.00692
Iter:  38, Energy:  -36.56424, Int:  -37.00046, Ext:   -0.43622, Eval loss:  -50.90507, Loss_change:  0.00647
Iter:  39, Energy:  -36.57030, Int:  -37.00653, Ext:   -0.43623, Eval loss:  -50.91908, Loss_change:  0.00606
Iter:  40, Energy:  -36.57689, Int:  -37.01317, Ext:   -0.43627, Eval loss:  -50.93173, Loss_change:  0.00659
Iter:  41, Energy:  -36.58344, Int:  -37.01973, Ext:   -0.43630, Eval loss:  -50.94179, Loss_change:  0.00654
Iter:  42, Energy:  -36.58877, Int:  -37.02507, Ext:   -0.43631, Eval loss:  -50.94863, Loss_change:  0.00533
Iter:  43, Energy:  -36.59285, Int:  -37.02917, Ext:   -0.43631, Eval loss:  -50.95320, Loss_change:  0.00409
Iter:  44, Energy:  -36.59610, Int:  -37.03242, Ext:   -0.43632, Eval loss:  -50.95625, Loss_change:  0.00324
Iter:  45, Energy:  -36.59882, Int:  -37.03515, Ext:   -0.43633, Eval loss:  -50.95855, Loss_change:  0.00273
Iter:  46, Energy:  -36.60128, Int:  -37.03761, Ext:   -0.43633, Eval loss:  -50.96043, Loss_change:  0.00246
Iter:  47, Energy:  -36.60368, Int:  -37.04002, Ext:   -0.43634, Eval loss:  -50.96203, Loss_change:  0.00240
Iter:  48, Energy:  -36.60603, Int:  -37.04239, Ext:   -0.43636, Eval loss:  -50.96382, Loss_change:  0.00235
Iter:  49, Energy:  -36.60835, Int:  -37.04472, Ext:   -0.43637, Eval loss:  -50.96568, Loss_change:  0.00232
Iter:  50, Energy:  -36.61072, Int:  -37.04710, Ext:   -0.43638, Eval loss:  -50.96772, Loss_change:  0.00237
Iter:  51, Energy:  -36.61350, Int:  -37.04990, Ext:   -0.43641, Eval loss:  -50.97057, Loss_change:  0.00278
Iter:  52, Energy:  -36.61745, Int:  -37.05389, Ext:   -0.43643, Eval loss:  -50.97499, Loss_change:  0.00396
Iter:  53, Energy:  -36.62186, Int:  -37.05829, Ext:   -0.43643, Eval loss:  -50.98059, Loss_change:  0.00440
Iter:  54, Energy:  -36.62576, Int:  -37.06218, Ext:   -0.43643, Eval loss:  -50.98645, Loss_change:  0.00390
Iter:  55, Energy:  -36.62900, Int:  -37.06543, Ext:   -0.43643, Eval loss:  -50.99175, Loss_change:  0.00324
Iter:  56, Energy:  -36.63180, Int:  -37.06823, Ext:   -0.43643, Eval loss:  -50.99672, Loss_change:  0.00280
Iter:  57, Energy:  -36.63428, Int:  -37.07071, Ext:   -0.43643, Eval loss:  -51.00111, Loss_change:  0.00248
Iter:  58, Energy:  -36.63658, Int:  -37.07303, Ext:   -0.43645, Eval loss:  -51.00581, Loss_change:  0.00230
Iter:  59, Energy:  -36.63878, Int:  -37.07526, Ext:   -0.43648, Eval loss:  -51.01021, Loss_change:  0.00220
Iter:  60, Energy:  -36.64122, Int:  -37.07772, Ext:   -0.43651, Eval loss:  -51.01494, Loss_change:  0.00244
Iter:  61, Energy:  -36.64421, Int:  -37.08073, Ext:   -0.43653, Eval loss:  -51.02089, Loss_change:  0.00299
Iter:  62, Energy:  -36.64790, Int:  -37.08448, Ext:   -0.43658, Eval loss:  -51.02705, Loss_change:  0.00369
Iter:  63, Energy:  -36.65221, Int:  -37.08881, Ext:   -0.43660, Eval loss:  -51.03165, Loss_change:  0.00431
Iter:  64, Energy:  -36.65723, Int:  -37.09382, Ext:   -0.43659, Eval loss:  -51.03409, Loss_change:  0.00502
Iter:  65, Energy:  -36.66244, Int:  -37.09903, Ext:   -0.43659, Eval loss:  -51.03425, Loss_change:  0.00521
Iter:  66, Energy:  -36.66719, Int:  -37.10379, Ext:   -0.43660, Eval loss:  -51.03297, Loss_change:  0.00475
Iter:  67, Energy:  -36.67154, Int:  -37.10818, Ext:   -0.43664, Eval loss:  -51.03120, Loss_change:  0.00435
Iter:  68, Energy:  -36.67527, Int:  -37.11190, Ext:   -0.43663, Eval loss:  -51.02850, Loss_change:  0.00373
Iter:  69, Energy:  -36.67837, Int:  -37.11499, Ext:   -0.43663, Eval loss:  -51.02578, Loss_change:  0.00309
Iter:  70, Energy:  -36.68083, Int:  -37.11746, Ext:   -0.43663, Eval loss:  -51.02352, Loss_change:  0.00246
Iter:  71, Energy:  -36.68309, Int:  -37.11972, Ext:   -0.43663, Eval loss:  -51.02142, Loss_change:  0.00226
Iter:  72, Energy:  -36.68652, Int:  -37.12312, Ext:   -0.43659, Eval loss:  -51.01949, Loss_change:  0.00343
Iter:  73, Energy:  -36.68996, Int:  -37.12654, Ext:   -0.43658, Eval loss:  -51.01844, Loss_change:  0.00343
Iter:  74, Energy:  -36.69301, Int:  -37.12959, Ext:   -0.43658, Eval loss:  -51.01886, Loss_change:  0.00305
Iter:  75, Energy:  -36.69557, Int:  -37.13218, Ext:   -0.43661, Eval loss:  -51.01908, Loss_change:  0.00256
Iter:  76, Energy:  -36.69759, Int:  -37.13420, Ext:   -0.43662, Eval loss:  -51.01926, Loss_change:  0.00202
Iter:  77, Energy:  -36.69909, Int:  -37.13573, Ext:   -0.43664, Eval loss:  -51.01928, Loss_change:  0.00150
Iter:  78, Energy:  -36.70034, Int:  -37.13702, Ext:   -0.43669, Eval loss:  -51.01921, Loss_change:  0.00125
Iter:  79, Energy:  -36.70195, Int:  -37.13859, Ext:   -0.43665, Eval loss:  -51.01871, Loss_change:  0.00161
Iter:  80, Energy:  -36.70425, Int:  -37.14091, Ext:   -0.43666, Eval loss:  -51.01751, Loss_change:  0.00230
Iter:  81, Energy:  -36.70638, Int:  -37.14306, Ext:   -0.43668, Eval loss:  -51.01612, Loss_change:  0.00213
Iter:  82, Energy:  -36.70849, Int:  -37.14518, Ext:   -0.43669, Eval loss:  -51.01434, Loss_change:  0.00212
Iter:  83, Energy:  -36.71098, Int:  -37.14765, Ext:   -0.43667, Eval loss:  -51.01255, Loss_change:  0.00249
Iter:  84, Energy:  -36.71339, Int:  -37.15007, Ext:   -0.43668, Eval loss:  -51.01149, Loss_change:  0.00241
Iter:  85, Energy:  -36.71565, Int:  -37.15234, Ext:   -0.43669, Eval loss:  -51.01070, Loss_change:  0.00226
Iter:  86, Energy:  -36.71783, Int:  -37.15454, Ext:   -0.43670, Eval loss:  -51.01031, Loss_change:  0.00218
Iter:  87, Energy:  -36.71974, Int:  -37.15646, Ext:   -0.43673, Eval loss:  -51.00967, Loss_change:  0.00190
Iter:  88, Energy:  -36.72162, Int:  -37.15833, Ext:   -0.43671, Eval loss:  -51.00845, Loss_change:  0.00188
Iter:  89, Energy:  -36.72323, Int:  -37.15993, Ext:   -0.43670, Eval loss:  -51.00701, Loss_change:  0.00161
Iter:  90, Energy:  -36.72448, Int:  -37.16119, Ext:   -0.43670, Eval loss:  -51.00579, Loss_change:  0.00126
Iter:  91, Energy:  -36.72547, Int:  -37.16217, Ext:   -0.43670, Eval loss:  -51.00454, Loss_change:  0.00098
Iter:  92, Energy:  -36.72631, Int:  -37.16302, Ext:   -0.43671, Eval loss:  -51.00328, Loss_change:  0.00084
Iter:  93, Energy:  -36.72707, Int:  -37.16381, Ext:   -0.43674, Eval loss:  -51.00224, Loss_change:  0.00077
Iter:  94, Energy:  -36.72799, Int:  -37.16475, Ext:   -0.43676, Eval loss:  -51.00155, Loss_change:  0.00092
Iter:  95, Energy:  -36.72898, Int:  -37.16575, Ext:   -0.43677, Eval loss:  -51.00048, Loss_change:  0.00099
Iter:  96, Energy:  -36.73022, Int:  -37.16701, Ext:   -0.43678, Eval loss:  -50.99981, Loss_change:  0.00124
Iter:  97, Energy:  -36.73153, Int:  -37.16831, Ext:   -0.43678, Eval loss:  -50.99909, Loss_change:  0.00130
Iter:  98, Energy:  -36.73277, Int:  -37.16955, Ext:   -0.43678, Eval loss:  -50.99879, Loss_change:  0.00124
Iter:  99, Energy:  -36.73391, Int:  -37.17068, Ext:   -0.43677, Eval loss:  -50.99864, Loss_change:  0.00114
Iter: 100, Energy:  -36.73545, Int:  -37.17221, Ext:   -0.43677, Eval loss:  -50.99907, Loss_change:  0.00153
Iter: 101, Energy:  -36.73731, Int:  -37.17409, Ext:   -0.43678, Eval loss:  -50.99940, Loss_change:  0.00187
Iter: 102, Energy:  -36.73917, Int:  -37.17596, Ext:   -0.43679, Eval loss:  -50.99989, Loss_change:  0.00186
Iter: 103, Energy:  -36.74080, Int:  -37.17760, Ext:   -0.43680, Eval loss:  -51.00027, Loss_change:  0.00163
Iter: 104, Energy:  -36.74212, Int:  -37.17895, Ext:   -0.43682, Eval loss:  -51.00045, Loss_change:  0.00132
Iter: 105, Energy:  -36.74325, Int:  -37.18007, Ext:   -0.43682, Eval loss:  -51.00032, Loss_change:  0.00113
Iter: 106, Energy:  -36.74432, Int:  -37.18115, Ext:   -0.43683, Eval loss:  -50.99982, Loss_change:  0.00107
Iter: 107, Energy:  -36.74535, Int:  -37.18220, Ext:   -0.43684, Eval loss:  -50.99910, Loss_change:  0.00103
Iter: 108, Energy:  -36.74640, Int:  -37.18324, Ext:   -0.43684, Eval loss:  -50.99792, Loss_change:  0.00104
Iter: 109, Energy:  -36.74740, Int:  -37.18423, Ext:   -0.43683, Eval loss:  -50.99664, Loss_change:  0.00100
Iter: 110, Energy:  -36.74833, Int:  -37.18514, Ext:   -0.43681, Eval loss:  -50.99545, Loss_change:  0.00093
Iter: 111, Energy:  -36.74942, Int:  -37.18624, Ext:   -0.43682, Eval loss:  -50.99337, Loss_change:  0.00109
Iter: 112, Energy:  -36.75061, Int:  -37.18745, Ext:   -0.43684, Eval loss:  -50.99200, Loss_change:  0.00119
Iter: 113, Energy:  -36.75171, Int:  -37.18855, Ext:   -0.43684, Eval loss:  -50.99060, Loss_change:  0.00110
Iter: 114, Energy:  -36.75265, Int:  -37.18950, Ext:   -0.43685, Eval loss:  -50.98947, Loss_change:  0.00094
Iter: 115, Energy:  -36.75352, Int:  -37.19037, Ext:   -0.43685, Eval loss:  -50.98852, Loss_change:  0.00087
Iter: 116, Energy:  -36.75430, Int:  -37.19115, Ext:   -0.43685, Eval loss:  -50.98793, Loss_change:  0.00078
Iter: 117, Energy:  -36.75522, Int:  -37.19203, Ext:   -0.43681, Eval loss:  -50.98785, Loss_change:  0.00092
Iter: 118, Energy:  -36.75659, Int:  -37.19342, Ext:   -0.43683, Eval loss:  -50.98822, Loss_change:  0.00137
Iter: 119, Energy:  -36.75846, Int:  -37.19529, Ext:   -0.43683, Eval loss:  -50.98903, Loss_change:  0.00187
Iter: 120, Energy:  -36.76049, Int:  -37.19735, Ext:   -0.43685, Eval loss:  -50.98972, Loss_change:  0.00203
Iter: 121, Energy:  -36.76210, Int:  -37.19898, Ext:   -0.43688, Eval loss:  -50.99072, Loss_change:  0.00161
Iter: 122, Energy:  -36.76339, Int:  -37.20028, Ext:   -0.43690, Eval loss:  -50.99163, Loss_change:  0.00129
Iter: 123, Energy:  -36.76439, Int:  -37.20131, Ext:   -0.43693, Eval loss:  -50.99123, Loss_change:  0.00100
Iter: 124, Energy:  -36.76523, Int:  -37.20215, Ext:   -0.43692, Eval loss:  -50.99201, Loss_change:  0.00085
Iter: 125, Energy:  -36.76606, Int:  -37.20299, Ext:   -0.43693, Eval loss:  -50.99314, Loss_change:  0.00083
Iter: 126, Energy:  -36.76685, Int:  -37.20377, Ext:   -0.43692, Eval loss:  -50.99379, Loss_change:  0.00079
Iter: 127, Energy:  -36.76765, Int:  -37.20456, Ext:   -0.43691, Eval loss:  -50.99406, Loss_change:  0.00080
Iter: 128, Energy:  -36.76842, Int:  -37.20534, Ext:   -0.43691, Eval loss:  -50.99406, Loss_change:  0.00078
Iter: 129, Energy:  -36.76916, Int:  -37.20608, Ext:   -0.43692, Eval loss:  -50.99359, Loss_change:  0.00073
Iter: 130, Energy:  -36.76999, Int:  -37.20692, Ext:   -0.43693, Eval loss:  -50.99259, Loss_change:  0.00084
Iter: 131, Energy:  -36.77084, Int:  -37.20776, Ext:   -0.43692, Eval loss:  -50.99134, Loss_change:  0.00085
Iter: 132, Energy:  -36.77164, Int:  -37.20857, Ext:   -0.43693, Eval loss:  -50.99023, Loss_change:  0.00080
Iter: 133, Energy:  -36.77238, Int:  -37.20931, Ext:   -0.43694, Eval loss:  -50.98911, Loss_change:  0.00074
Iter: 134, Energy:  -36.77312, Int:  -37.21005, Ext:   -0.43693, Eval loss:  -50.98782, Loss_change:  0.00074
Iter: 135, Energy:  -36.77386, Int:  -37.21078, Ext:   -0.43693, Eval loss:  -50.98670, Loss_change:  0.00074
Iter: 136, Energy:  -36.77477, Int:  -37.21171, Ext:   -0.43694, Eval loss:  -50.98574, Loss_change:  0.00092
Iter: 137, Energy:  -36.77583, Int:  -37.21276, Ext:   -0.43693, Eval loss:  -50.98507, Loss_change:  0.00106
Iter: 138, Energy:  -36.77700, Int:  -37.21393, Ext:   -0.43693, Eval loss:  -50.98484, Loss_change:  0.00117
Iter: 139, Energy:  -36.77813, Int:  -37.21507, Ext:   -0.43693, Eval loss:  -50.98476, Loss_change:  0.00113
Iter: 140, Energy:  -36.77912, Int:  -37.21606, Ext:   -0.43694, Eval loss:  -50.98498, Loss_change:  0.00099
Iter: 141, Energy:  -36.77996, Int:  -37.21692, Ext:   -0.43695, Eval loss:  -50.98537, Loss_change:  0.00084
Iter: 142, Energy:  -36.78068, Int:  -37.21764, Ext:   -0.43696, Eval loss:  -50.98565, Loss_change:  0.00072
Iter: 143, Energy:  -36.78133, Int:  -37.21830, Ext:   -0.43697, Eval loss:  -50.98583, Loss_change:  0.00065
Iter: 144, Energy:  -36.78200, Int:  -37.21898, Ext:   -0.43697, Eval loss:  -50.98622, Loss_change:  0.00067
Iter: 145, Energy:  -36.78274, Int:  -37.21971, Ext:   -0.43697, Eval loss:  -50.98671, Loss_change:  0.00074
Iter: 146, Energy:  -36.78345, Int:  -37.22042, Ext:   -0.43697, Eval loss:  -50.98744, Loss_change:  0.00071
Iter: 147, Energy:  -36.78413, Int:  -37.22108, Ext:   -0.43696, Eval loss:  -50.98817, Loss_change:  0.00068
Iter: 148, Energy:  -36.78478, Int:  -37.22174, Ext:   -0.43696, Eval loss:  -50.98907, Loss_change:  0.00065
Iter: 149, Energy:  -36.78547, Int:  -37.22244, Ext:   -0.43697, Eval loss:  -50.98988, Loss_change:  0.00069
Iter: 150, Energy:  -36.78616, Int:  -37.22314, Ext:   -0.43698, Eval loss:  -50.99078, Loss_change:  0.00068
Iter: 151, Energy:  -36.78683, Int:  -37.22382, Ext:   -0.43699, Eval loss:  -50.99142, Loss_change:  0.00068
Iter: 152, Energy:  -36.78756, Int:  -37.22457, Ext:   -0.43701, Eval loss:  -50.99215, Loss_change:  0.00073
Iter: 153, Energy:  -36.78844, Int:  -37.22545, Ext:   -0.43701, Eval loss:  -50.99312, Loss_change:  0.00088
Iter: 154, Energy:  -36.78938, Int:  -37.22640, Ext:   -0.43702, Eval loss:  -50.99414, Loss_change:  0.00094
Iter: 155, Energy:  -36.79049, Int:  -37.22752, Ext:   -0.43702, Eval loss:  -50.99518, Loss_change:  0.00111
Iter: 156, Energy:  -36.79151, Int:  -37.22852, Ext:   -0.43701, Eval loss:  -50.99603, Loss_change:  0.00102
Iter: 157, Energy:  -36.79240, Int:  -37.22942, Ext:   -0.43702, Eval loss:  -50.99675, Loss_change:  0.00089
Iter: 158, Energy:  -36.79316, Int:  -37.23018, Ext:   -0.43702, Eval loss:  -50.99729, Loss_change:  0.00076
Iter: 159, Energy:  -36.79384, Int:  -37.23086, Ext:   -0.43702, Eval loss:  -50.99762, Loss_change:  0.00068
Iter: 160, Energy:  -36.79445, Int:  -37.23147, Ext:   -0.43702, Eval loss:  -50.99789, Loss_change:  0.00061
Iter: 161, Energy:  -36.79499, Int:  -37.23201, Ext:   -0.43702, Eval loss:  -50.99804, Loss_change:  0.00054
Iter: 162, Energy:  -36.79548, Int:  -37.23250, Ext:   -0.43703, Eval loss:  -50.99804, Loss_change:  0.00048
Iter: 163, Energy:  -36.79597, Int:  -37.23300, Ext:   -0.43703, Eval loss:  -50.99804, Loss_change:  0.00049
Iter: 164, Energy:  -36.79665, Int:  -37.23369, Ext:   -0.43704, Eval loss:  -50.99793, Loss_change:  0.00069
Iter: 165, Energy:  -36.79744, Int:  -37.23448, Ext:   -0.43704, Eval loss:  -50.99768, Loss_change:  0.00079
Iter: 166, Energy:  -36.79828, Int:  -37.23532, Ext:   -0.43704, Eval loss:  -50.99758, Loss_change:  0.00084
Iter: 167, Energy:  -36.79910, Int:  -37.23615, Ext:   -0.43704, Eval loss:  -50.99763, Loss_change:  0.00082
Iter: 168, Energy:  -36.79998, Int:  -37.23703, Ext:   -0.43704, Eval loss:  -50.99803, Loss_change:  0.00088
Iter: 169, Energy:  -36.80079, Int:  -37.23783, Ext:   -0.43704, Eval loss:  -50.99864, Loss_change:  0.00080
Iter: 170, Energy:  -36.80153, Int:  -37.23857, Ext:   -0.43704, Eval loss:  -50.99963, Loss_change:  0.00074
Iter: 171, Energy:  -36.80232, Int:  -37.23937, Ext:   -0.43705, Eval loss:  -51.00042, Loss_change:  0.00079
Iter: 172, Energy:  -36.80324, Int:  -37.24030, Ext:   -0.43707, Eval loss:  -51.00131, Loss_change:  0.00092
Iter: 173, Energy:  -36.80416, Int:  -37.24122, Ext:   -0.43707, Eval loss:  -51.00209, Loss_change:  0.00092
Iter: 174, Energy:  -36.80501, Int:  -37.24208, Ext:   -0.43707, Eval loss:  -51.00278, Loss_change:  0.00085
Iter: 175, Energy:  -36.80579, Int:  -37.24287, Ext:   -0.43707, Eval loss:  -51.00328, Loss_change:  0.00078
Iter: 176, Energy:  -36.80656, Int:  -37.24364, Ext:   -0.43708, Eval loss:  -51.00409, Loss_change:  0.00076
Iter: 177, Energy:  -36.80737, Int:  -37.24444, Ext:   -0.43707, Eval loss:  -51.00525, Loss_change:  0.00081
Iter: 178, Energy:  -36.80831, Int:  -37.24537, Ext:   -0.43706, Eval loss:  -51.00694, Loss_change:  0.00094
Iter: 179, Energy:  -36.80931, Int:  -37.24638, Ext:   -0.43707, Eval loss:  -51.00885, Loss_change:  0.00100
Iter: 180, Energy:  -36.81046, Int:  -37.24754, Ext:   -0.43708, Eval loss:  -51.01096, Loss_change:  0.00115
Iter: 181, Energy:  -36.81168, Int:  -37.24877, Ext:   -0.43709, Eval loss:  -51.01299, Loss_change:  0.00122
Iter: 182, Energy:  -36.81301, Int:  -37.25013, Ext:   -0.43712, Eval loss:  -51.01553, Loss_change:  0.00134
Iter: 183, Energy:  -36.81502, Int:  -37.25216, Ext:   -0.43714, Eval loss:  -51.01894, Loss_change:  0.00201
Iter: 184, Energy:  -36.81756, Int:  -37.25469, Ext:   -0.43713, Eval loss:  -51.02296, Loss_change:  0.00254
Iter: 185, Energy:  -36.82074, Int:  -37.25785, Ext:   -0.43711, Eval loss:  -51.02639, Loss_change:  0.00317
Iter: 186, Energy:  -36.82400, Int:  -37.26111, Ext:   -0.43712, Eval loss:  -51.02975, Loss_change:  0.00326
Iter: 187, Energy:  -36.82707, Int:  -37.26419, Ext:   -0.43712, Eval loss:  -51.03186, Loss_change:  0.00307
Iter: 188, Energy:  -36.83010, Int:  -37.26725, Ext:   -0.43715, Eval loss:  -51.03415, Loss_change:  0.00303
Iter: 189, Energy:  -36.83453, Int:  -37.27172, Ext:   -0.43719, Eval loss:  -51.03605, Loss_change:  0.00443
Iter: 190, Energy:  -36.84087, Int:  -37.27814, Ext:   -0.43728, Eval loss:  -51.04025, Loss_change:  0.00634
Iter: 191, Energy:  -36.84939, Int:  -37.28676, Ext:   -0.43737, Eval loss:  -51.04603, Loss_change:  0.00853
Iter: 192, Energy:  -36.85882, Int:  -37.29620, Ext:   -0.43738, Eval loss:  -51.05395, Loss_change:  0.00943
Iter: 193, Energy:  -36.87024, Int:  -37.30757, Ext:   -0.43733, Eval loss:  -51.06359, Loss_change:  0.01142
Iter: 194, Energy:  -36.88595, Int:  -37.32354, Ext:   -0.43759, Eval loss:  -51.07685, Loss_change:  0.01571
Iter: 195, Energy:  -36.90589, Int:  -37.34373, Ext:   -0.43784, Eval loss:  -51.09460, Loss_change:  0.01994
Iter: 196, Energy:  -36.92660, Int:  -37.36466, Ext:   -0.43806, Eval loss:  -51.11221, Loss_change:  0.02071
Iter: 197, Energy:  -36.94673, Int:  -37.38500, Ext:   -0.43827, Eval loss:  -51.12985, Loss_change:  0.02013
Iter: 198, Energy:  -36.96688, Int:  -37.40533, Ext:   -0.43845, Eval loss:  -51.14763, Loss_change:  0.02015
Iter: 199, Energy:  -36.99410, Int:  -37.43281, Ext:   -0.43871, Eval loss:  -51.17109, Loss_change:  0.02722
Iter: 200, Energy:  -37.02666, Int:  -37.46565, Ext:   -0.43898, Eval loss:  -51.19790, Loss_change:  0.03257
Iter: 201, Energy:  -37.06027, Int:  -37.49956, Ext:   -0.43929, Eval loss:  -51.22497, Loss_change:  0.03360
Iter: 202, Energy:  -37.09396, Int:  -37.53360, Ext:   -0.43964, Eval loss:  -51.25122, Loss_change:  0.03369
Iter: 203, Energy:  -37.12212, Int:  -37.56210, Ext:   -0.43997, Eval loss:  -51.27151, Loss_change:  0.02816
Iter: 204, Energy:  -37.14532, Int:  -37.58561, Ext:   -0.44029, Eval loss:  -51.28680, Loss_change:  0.02320
Iter: 205, Energy:  -37.16632, Int:  -37.60690, Ext:   -0.44058, Eval loss:  -51.30047, Loss_change:  0.02099
Iter: 206, Energy:  -37.19378, Int:  -37.63475, Ext:   -0.44098, Eval loss:  -51.31895, Loss_change:  0.02746
Iter: 207, Energy:  -37.22944, Int:  -37.67091, Ext:   -0.44147, Eval loss:  -51.34293, Loss_change:  0.03567
Iter: 208, Energy:  -37.26995, Int:  -37.71191, Ext:   -0.44196, Eval loss:  -51.37016, Loss_change:  0.04051
Iter: 209, Energy:  -37.30787, Int:  -37.75026, Ext:   -0.44239, Eval loss:  -51.39496, Loss_change:  0.03791
Iter: 210, Energy:  -37.34091, Int:  -37.78368, Ext:   -0.44276, Eval loss:  -51.41535, Loss_change:  0.03305
Iter: 211, Energy:  -37.36850, Int:  -37.81162, Ext:   -0.44313, Eval loss:  -51.43334, Loss_change:  0.02758
Iter: 212, Energy:  -37.39482, Int:  -37.83825, Ext:   -0.44343, Eval loss:  -51.45259, Loss_change:  0.02633
Iter: 213, Energy:  -37.42064, Int:  -37.86440, Ext:   -0.44376, Eval loss:  -51.47241, Loss_change:  0.02581
Iter: 214, Energy:  -37.44232, Int:  -37.88638, Ext:   -0.44406, Eval loss:  -51.48772, Loss_change:  0.02168
Iter: 215, Energy:  -37.45943, Int:  -37.90375, Ext:   -0.44431, Eval loss:  -51.49903, Loss_change:  0.01712
Iter: 216, Energy:  -37.47370, Int:  -37.91820, Ext:   -0.44450, Eval loss:  -51.50790, Loss_change:  0.01426
