lrs, num_l
Iter:   0, Energy:  171.55008, Int:  179.16089, Ext:    7.61081, Eval loss:  170.60426, Loss_change: 171.55008
Iter:  26, Energy:    2.40255, Int:    6.52513, Ext:    4.12258, Eval loss:    1.78429, Loss_change:  0.82385
Iter:  27, Energy:    1.86641, Int:    5.99444, Ext:    4.12803, Eval loss:    1.24964, Loss_change:  0.53614
Iter:  28, Energy:    1.11591, Int:    5.33387, Ext:    4.21796, Eval loss:    0.51708, Loss_change:  0.75050
Iter:  29, Energy:    0.66814, Int:    4.96322, Ext:    4.29509, Eval loss:    0.08790, Loss_change:  0.44777
Iter:  30, Energy:    0.37348, Int:    4.73321, Ext:    4.35972, Eval loss:   -0.19851, Loss_change:  0.29466
Iter:  31, Energy:    0.08801, Int:    4.52555, Ext:    4.43754, Eval loss:   -0.48448, Loss_change:  0.28548
Iter:  32, Energy:   -0.18290, Int:    4.33899, Ext:    4.52189, Eval loss:   -0.74703, Loss_change:  0.27091
Iter:  33, Energy:   -0.34226, Int:    4.23427, Ext:    4.57653, Eval loss:   -0.90345, Loss_change:  0.15936
Iter:  34, Energy:   -0.49636, Int:    4.14609, Ext:    4.64246, Eval loss:   -1.06006, Loss_change:  0.15410
Iter:  35, Energy:   -0.97456, Int:    3.90850, Ext:    4.88306, Eval loss:   -1.53786, Loss_change:  0.47819
Iter:  36, Energy:   -1.23557, Int:    3.78207, Ext:    5.01764, Eval loss:   -1.78915, Loss_change:  0.26102
Iter:  37, Energy:   -1.41731, Int:    3.69892, Ext:    5.11623, Eval loss:   -1.96809, Loss_change:  0.18174
Iter:  38, Energy:   -1.57603, Int:    3.63086, Ext:    5.20690, Eval loss:   -2.12408, Loss_change:  0.15872
Iter:  39, Energy:   -1.72495, Int:    3.58324, Ext:    5.30819, Eval loss:   -2.27139, Loss_change:  0.14891
Iter:  40, Energy:   -1.87822, Int:    3.54182, Ext:    5.42003, Eval loss:   -2.42320, Loss_change:  0.15327
Iter:  41, Energy:   -2.04077, Int:    3.50402, Ext:    5.54479, Eval loss:   -2.58424, Loss_change:  0.16255
Iter:  42, Energy:   -2.22806, Int:    3.46981, Ext:    5.69787, Eval loss:   -2.77395, Loss_change:  0.18729
Iter:  43, Energy:   -2.45053, Int:    3.43745, Ext:    5.88798, Eval loss:   -2.99520, Loss_change:  0.22247
Iter:  44, Energy:   -2.64383, Int:    3.42178, Ext:    6.06561, Eval loss:   -3.19000, Loss_change:  0.19330
Iter:  45, Energy:   -2.84777, Int:    3.41003, Ext:    6.25780, Eval loss:   -3.39723, Loss_change:  0.20394
Iter:  46, Energy:   -3.07319, Int:    3.39952, Ext:    6.47271, Eval loss:   -3.62475, Loss_change:  0.22542
Iter:  47, Energy:   -3.31310, Int:    3.39948, Ext:    6.71258, Eval loss:   -3.86841, Loss_change:  0.23991
Iter:  48, Energy:   -3.56633, Int:    3.41482, Ext:    6.98115, Eval loss:   -4.12718, Loss_change:  0.25323
Iter:  49, Energy:   -3.81197, Int:    3.43981, Ext:    7.25178, Eval loss:   -4.38162, Loss_change:  0.24564
Iter:  50, Energy:   -4.25843, Int:    3.49399, Ext:    7.75242, Eval loss:   -4.84337, Loss_change:  0.44646
Iter:  51, Energy:   -4.46855, Int:    3.54216, Ext:    8.01071, Eval loss:   -5.06122, Loss_change:  0.21012
Iter:  52, Energy:   -4.62116, Int:    3.59359, Ext:    8.21475, Eval loss:   -5.22352, Loss_change:  0.15261
Iter:  53, Energy:   -4.75334, Int:    3.64784, Ext:    8.40117, Eval loss:   -5.36694, Loss_change:  0.13218
Iter:  54, Energy:   -4.88538, Int:    3.71134, Ext:    8.59672, Eval loss:   -5.51366, Loss_change:  0.13205
Iter:  55, Energy:   -5.11384, Int:    3.83982, Ext:    8.95366, Eval loss:   -5.77413, Loss_change:  0.22846
Iter:  56, Energy:   -5.27363, Int:    3.94994, Ext:    9.22357, Eval loss:   -5.95189, Loss_change:  0.15979
Iter:  57, Energy:   -5.37724, Int:    4.03267, Ext:    9.40991, Eval loss:   -6.07101, Loss_change:  0.10361
Iter:  58, Energy:   -5.46132, Int:    4.10770, Ext:    9.56902, Eval loss:   -6.17013, Loss_change:  0.08407
Iter:  59, Energy:   -5.54433, Int:    4.18869, Ext:    9.73302, Eval loss:   -6.27079, Loss_change:  0.08301
Iter:  60, Energy:   -5.66151, Int:    4.31230, Ext:    9.97381, Eval loss:   -6.41654, Loss_change:  0.11718
Iter:  61, Energy:   -5.76696, Int:    4.43872, Ext:   10.20568, Eval loss:   -6.54577, Loss_change:  0.10545
Iter:  62, Energy:   -5.84008, Int:    4.53508, Ext:   10.37516, Eval loss:   -6.63779, Loss_change:  0.07312
Iter:  63, Energy:   -5.89618, Int:    4.61560, Ext:   10.51178, Eval loss:   -6.70989, Loss_change:  0.05610
Iter:  64, Energy:   -5.94275, Int:    4.68618, Ext:   10.62893, Eval loss:   -6.77082, Loss_change:  0.04656
Iter:  65, Energy:   -5.98837, Int:    4.75610, Ext:   10.74448, Eval loss:   -6.83208, Loss_change:  0.04562
Iter:  66, Energy:   -6.05217, Int:    4.86021, Ext:   10.91237, Eval loss:   -6.91869, Loss_change:  0.06380
Iter:  67, Energy:   -6.10855, Int:    4.96079, Ext:   11.06933, Eval loss:   -6.99542, Loss_change:  0.05638
Iter:  68, Energy:   -6.15061, Int:    5.04187, Ext:   11.19248, Eval loss:   -7.05381, Loss_change:  0.04207
Iter:  69, Energy:   -6.18550, Int:    5.11110, Ext:   11.29660, Eval loss:   -7.10332, Loss_change:  0.03488
Iter:  70, Energy:   -6.21810, Int:    5.17440, Ext:   11.39250, Eval loss:   -7.14982, Loss_change:  0.03260
Iter:  71, Energy:   -6.25277, Int:    5.23959, Ext:   11.49236, Eval loss:   -7.19912, Loss_change:  0.03467
Iter:  72, Energy:   -6.29294, Int:    5.31690, Ext:   11.60984, Eval loss:   -7.25631, Loss_change:  0.04017
Iter:  73, Energy:   -6.32958, Int:    5.39259, Ext:   11.72217, Eval loss:   -7.30940, Loss_change:  0.03664
Iter:  74, Energy:   -6.35933, Int:    5.45750, Ext:   11.81684, Eval loss:   -7.35321, Loss_change:  0.02976
Iter:  75, Energy:   -6.38385, Int:    5.51067, Ext:   11.89452, Eval loss:   -7.38942, Loss_change:  0.02452
Iter:  76, Energy:   -6.40625, Int:    5.55626, Ext:   11.96251, Eval loss:   -7.42230, Loss_change:  0.02240
Iter:  77, Energy:   -6.43217, Int:    5.60304, Ext:   12.03521, Eval loss:   -7.45945, Loss_change:  0.02592
Iter:  78, Energy:   -6.46090, Int:    5.65385, Ext:   12.11475, Eval loss:   -7.50020, Loss_change:  0.02873
Iter:  79, Energy:   -6.48692, Int:    5.70232, Ext:   12.18924, Eval loss:   -7.53758, Loss_change:  0.02602
Iter:  80, Energy:   -6.50956, Int:    5.74532, Ext:   12.25489, Eval loss:   -7.57028, Loss_change:  0.02265
Iter:  81, Energy:   -6.53004, Int:    5.78276, Ext:   12.31281, Eval loss:   -7.59978, Loss_change:  0.02048
Iter:  82, Energy:   -6.55081, Int:    5.81836, Ext:   12.36917, Eval loss:   -7.62931, Loss_change:  0.02077
Iter:  83, Energy:   -6.57189, Int:    5.85241, Ext:   12.42430, Eval loss:   -7.65865, Loss_change:  0.02108
Iter:  84, Energy:   -6.59204, Int:    5.88455, Ext:   12.47660, Eval loss:   -7.68677, Loss_change:  0.02015
Iter:  85, Energy:   -6.61113, Int:    5.91432, Ext:   12.52545, Eval loss:   -7.71329, Loss_change:  0.01909
Iter:  86, Energy:   -6.62986, Int:    5.94216, Ext:   12.57202, Eval loss:   -7.73900, Loss_change:  0.01873
Iter:  87, Energy:   -6.64851, Int:    5.96953, Ext:   12.61804, Eval loss:   -7.76471, Loss_change:  0.01865
Iter:  88, Energy:   -6.66629, Int:    5.99465, Ext:   12.66094, Eval loss:   -7.78900, Loss_change:  0.01778
Iter:  89, Energy:   -6.68360, Int:    6.01875, Ext:   12.70235, Eval loss:   -7.81239, Loss_change:  0.01731
Iter:  90, Energy:   -6.69960, Int:    6.04071, Ext:   12.74031, Eval loss:   -7.83394, Loss_change:  0.01600
Iter:  91, Energy:   -6.71627, Int:    6.06090, Ext:   12.77717, Eval loss:   -7.85574, Loss_change:  0.01667
Iter:  92, Energy:   -6.73440, Int:    6.08180, Ext:   12.81620, Eval loss:   -7.87966, Loss_change:  0.01813
Iter:  93, Energy:   -6.75511, Int:    6.10454, Ext:   12.85965, Eval loss:   -7.90631, Loss_change:  0.02070
Iter:  94, Energy:   -6.77486, Int:    6.12513, Ext:   12.90000, Eval loss:   -7.93143, Loss_change:  0.01976
Iter:  95, Energy:   -6.79272, Int:    6.14546, Ext:   12.93818, Eval loss:   -7.95409, Loss_change:  0.01786
Iter:  96, Energy:   -6.80849, Int:    6.16326, Ext:   12.97175, Eval loss:   -7.97405, Loss_change:  0.01576
Iter:  97, Energy:   -6.82283, Int:    6.17899, Ext:   13.00182, Eval loss:   -7.99215, Loss_change:  0.01434
Iter:  98, Energy:   -6.83651, Int:    6.19208, Ext:   13.02859, Eval loss:   -8.00896, Loss_change:  0.01368
Iter:  99, Energy:   -6.84939, Int:    6.20446, Ext:   13.05385, Eval loss:   -8.02466, Loss_change:  0.01288
Iter: 100, Energy:   -6.86303, Int:    6.21479, Ext:   13.07782, Eval loss:   -8.04091, Loss_change:  0.01364
Iter: 101, Energy:   -6.87736, Int:    6.22357, Ext:   13.10093, Eval loss:   -8.05770, Loss_change:  0.01433
Iter: 102, Energy:   -6.89237, Int:    6.23291, Ext:   13.12528, Eval loss:   -8.07498, Loss_change:  0.01501
Iter: 103, Energy:   -6.90689, Int:    6.24034, Ext:   13.14723, Eval loss:   -8.09120, Loss_change:  0.01453
Iter: 104, Energy:   -6.92051, Int:    6.24753, Ext:   13.16805, Eval loss:   -8.10680, Loss_change:  0.01362
Iter: 105, Energy:   -6.93355, Int:    6.25445, Ext:   13.18800, Eval loss:   -8.12164, Loss_change:  0.01304
Iter: 106, Energy:   -6.94642, Int:    6.26175, Ext:   13.20817, Eval loss:   -8.13645, Loss_change:  0.01287
Iter: 107, Energy:   -6.95864, Int:    6.26917, Ext:   13.22781, Eval loss:   -8.15040, Loss_change:  0.01222
Iter: 108, Energy:   -6.97027, Int:    6.27551, Ext:   13.24578, Eval loss:   -8.16364, Loss_change:  0.01163
Iter: 109, Energy:   -6.98197, Int:    6.28241, Ext:   13.26438, Eval loss:   -8.17717, Loss_change:  0.01170
Iter: 110, Energy:   -6.99553, Int:    6.29028, Ext:   13.28581, Eval loss:   -8.19256, Loss_change:  0.01356
Iter: 111, Energy:   -7.00898, Int:    6.29896, Ext:   13.30794, Eval loss:   -8.20790, Loss_change:  0.01344
Iter: 112, Energy:   -7.02191, Int:    6.30684, Ext:   13.32875, Eval loss:   -8.22259, Loss_change:  0.01293
Iter: 113, Energy:   -7.03456, Int:    6.31419, Ext:   13.34875, Eval loss:   -8.23685, Loss_change:  0.01265
Iter: 114, Energy:   -7.04596, Int:    6.32092, Ext:   13.36688, Eval loss:   -8.24966, Loss_change:  0.01140
Iter: 115, Energy:   -7.05640, Int:    6.32788, Ext:   13.38428, Eval loss:   -8.26157, Loss_change:  0.01044
Iter: 116, Energy:   -7.06664, Int:    6.33423, Ext:   13.40087, Eval loss:   -8.27319, Loss_change:  0.01024
Iter: 117, Energy:   -7.07823, Int:    6.34044, Ext:   13.41867, Eval loss:   -8.28636, Loss_change:  0.01159
Iter: 118, Energy:   -7.09019, Int:    6.34632, Ext:   13.43652, Eval loss:   -8.29961, Loss_change:  0.01196
Iter: 119, Energy:   -7.10221, Int:    6.35275, Ext:   13.45496, Eval loss:   -8.31303, Loss_change:  0.01202
Iter: 120, Energy:   -7.11478, Int:    6.36081, Ext:   13.47560, Eval loss:   -8.32697, Loss_change:  0.01257
Iter: 121, Energy:   -7.12720, Int:    6.36698, Ext:   13.49418, Eval loss:   -8.34055, Loss_change:  0.01242
Iter: 122, Energy:   -7.13891, Int:    6.37263, Ext:   13.51154, Eval loss:   -8.35350, Loss_change:  0.01171
Iter: 123, Energy:   -7.15085, Int:    6.37836, Ext:   13.52921, Eval loss:   -8.36681, Loss_change:  0.01194
Iter: 124, Energy:   -7.16285, Int:    6.38460, Ext:   13.54745, Eval loss:   -8.38015, Loss_change:  0.01200
Iter: 125, Energy:   -7.17384, Int:    6.38995, Ext:   13.56379, Eval loss:   -8.39205, Loss_change:  0.01099
Iter: 126, Energy:   -7.18474, Int:    6.39508, Ext:   13.57982, Eval loss:   -8.40392, Loss_change:  0.01090
Iter: 127, Energy:   -7.19582, Int:    6.40144, Ext:   13.59726, Eval loss:   -8.41599, Loss_change:  0.01108
Iter: 128, Energy:   -7.20625, Int:    6.40776, Ext:   13.61401, Eval loss:   -8.42741, Loss_change:  0.01043
Iter: 129, Energy:   -7.21613, Int:    6.41340, Ext:   13.62953, Eval loss:   -8.43809, Loss_change:  0.00988
Iter: 130, Energy:   -7.22536, Int:    6.41862, Ext:   13.64398, Eval loss:   -8.44787, Loss_change:  0.00923
Iter: 131, Energy:   -7.23371, Int:    6.42374, Ext:   13.65745, Eval loss:   -8.45690, Loss_change:  0.00835
Iter: 132, Energy:   -7.24215, Int:    6.42867, Ext:   13.67082, Eval loss:   -8.46583, Loss_change:  0.00844
Iter: 133, Energy:   -7.25026, Int:    6.43306, Ext:   13.68332, Eval loss:   -8.47437, Loss_change:  0.00811
Iter: 134, Energy:   -7.25860, Int:    6.43842, Ext:   13.69702, Eval loss:   -8.48302, Loss_change:  0.00834
Iter: 135, Energy:   -7.26738, Int:    6.44287, Ext:   13.71025, Eval loss:   -8.49195, Loss_change:  0.00877
Iter: 136, Energy:   -7.27613, Int:    6.44607, Ext:   13.72220, Eval loss:   -8.50080, Loss_change:  0.00875
Iter: 137, Energy:   -7.28549, Int:    6.45061, Ext:   13.73610, Eval loss:   -8.51016, Loss_change:  0.00936
Iter: 138, Energy:   -7.29498, Int:    6.45540, Ext:   13.75038, Eval loss:   -8.51966, Loss_change:  0.00949
Iter: 139, Energy:   -7.30488, Int:    6.46081, Ext:   13.76569, Eval loss:   -8.52971, Loss_change:  0.00990
Iter: 140, Energy:   -7.31513, Int:    6.46656, Ext:   13.78169, Eval loss:   -8.54003, Loss_change:  0.01025
Iter: 141, Energy:   -7.32548, Int:    6.47280, Ext:   13.79827, Eval loss:   -8.55022, Loss_change:  0.01035
Iter: 142, Energy:   -7.33531, Int:    6.47739, Ext:   13.81271, Eval loss:   -8.55986, Loss_change:  0.00983
Iter: 143, Energy:   -7.34477, Int:    6.48263, Ext:   13.82740, Eval loss:   -8.56909, Loss_change:  0.00946
Iter: 144, Energy:   -7.35353, Int:    6.48818, Ext:   13.84171, Eval loss:   -8.57766, Loss_change:  0.00876
Iter: 145, Energy:   -7.36205, Int:    6.48956, Ext:   13.85160, Eval loss:   -8.58576, Loss_change:  0.00851
Iter: 146, Energy:   -7.37157, Int:    6.49538, Ext:   13.86695, Eval loss:   -8.59578, Loss_change:  0.00952
Iter: 147, Energy:   -7.38234, Int:    6.50383, Ext:   13.88617, Eval loss:   -8.60718, Loss_change:  0.01077
Iter: 148, Energy:   -7.39467, Int:    6.51242, Ext:   13.90708, Eval loss:   -8.62002, Loss_change:  0.01232
Iter: 149, Energy:   -7.40659, Int:    6.52151, Ext:   13.92810, Eval loss:   -8.63263, Loss_change:  0.01192
Iter: 150, Energy:   -7.41740, Int:    6.53240, Ext:   13.94981, Eval loss:   -8.64429, Loss_change:  0.01081
Iter: 151, Energy:   -7.42675, Int:    6.53979, Ext:   13.96654, Eval loss:   -8.65436, Loss_change:  0.00935
Iter: 152, Energy:   -7.43525, Int:    6.54771, Ext:   13.98296, Eval loss:   -8.66362, Loss_change:  0.00850
Iter: 153, Energy:   -7.44269, Int:    6.55557, Ext:   13.99827, Eval loss:   -8.67176, Loss_change:  0.00745
Iter: 154, Energy:   -7.44928, Int:    6.56363, Ext:   14.01292, Eval loss:   -8.67916, Loss_change:  0.00659
Iter: 155, Energy:   -7.45531, Int:    6.57061, Ext:   14.02592, Eval loss:   -8.68598, Loss_change:  0.00602
Iter: 156, Energy:   -7.46082, Int:    6.57764, Ext:   14.03846, Eval loss:   -8.69209, Loss_change:  0.00551
Iter: 157, Energy:   -7.46612, Int:    6.58412, Ext:   14.05024, Eval loss:   -8.69813, Loss_change:  0.00530
Iter: 158, Energy:   -7.47107, Int:    6.59066, Ext:   14.06172, Eval loss:   -8.70384, Loss_change:  0.00495
Iter: 159, Energy:   -7.47574, Int:    6.59656, Ext:   14.07230, Eval loss:   -8.70919, Loss_change:  0.00467
Iter: 160, Energy:   -7.48009, Int:    6.60207, Ext:   14.08216, Eval loss:   -8.71410, Loss_change:  0.00435
Iter: 161, Energy:   -7.48416, Int:    6.60744, Ext:   14.09160, Eval loss:   -8.71892, Loss_change:  0.00407
Iter: 162, Energy:   -7.48782, Int:    6.61247, Ext:   14.10030, Eval loss:   -8.72323, Loss_change:  0.00366
Iter: 163, Energy:   -7.49117, Int:    6.61751, Ext:   14.10868, Eval loss:   -8.72728, Loss_change:  0.00335
Iter: 164, Energy:   -7.49433, Int:    6.62245, Ext:   14.11678, Eval loss:   -8.73111, Loss_change:  0.00316
Iter: 165, Energy:   -7.49732, Int:    6.62697, Ext:   14.12429, Eval loss:   -8.73478, Loss_change:  0.00299
Iter: 166, Energy:   -7.50015, Int:    6.63150, Ext:   14.13165, Eval loss:   -8.73822, Loss_change:  0.00283
Iter: 167, Energy:   -7.50288, Int:    6.63621, Ext:   14.13909, Eval loss:   -8.74160, Loss_change:  0.00273
Iter: 168, Energy:   -7.50548, Int:    6.64067, Ext:   14.14614, Eval loss:   -8.74479, Loss_change:  0.00259
Iter: 169, Energy:   -7.50798, Int:    6.64556, Ext:   14.15354, Eval loss:   -8.74795, Loss_change:  0.00250
Iter: 170, Energy:   -7.51039, Int:    6.65019, Ext:   14.16058, Eval loss:   -8.75095, Loss_change:  0.00241
Iter: 171, Energy:   -7.51274, Int:    6.65458, Ext:   14.16732, Eval loss:   -8.75392, Loss_change:  0.00234
Iter: 172, Energy:   -7.51499, Int:    6.65905, Ext:   14.17404, Eval loss:   -8.75686, Loss_change:  0.00226
Iter: 173, Energy:   -7.51718, Int:    6.66315, Ext:   14.18033, Eval loss:   -8.75966, Loss_change:  0.00218
Iter: 174, Energy:   -7.51930, Int:    6.66655, Ext:   14.18585, Eval loss:   -8.76234, Loss_change:  0.00212
Iter: 175, Energy:   -7.52141, Int:    6.67065, Ext:   14.19206, Eval loss:   -8.76510, Loss_change:  0.00212
Iter: 176, Energy:   -7.52348, Int:    6.67479, Ext:   14.19827, Eval loss:   -8.76777, Loss_change:  0.00207
Iter: 177, Energy:   -7.52548, Int:    6.67832, Ext:   14.20380, Eval loss:   -8.77033, Loss_change:  0.00200
Iter: 178, Energy:   -7.52753, Int:    6.68251, Ext:   14.21004, Eval loss:   -8.77303, Loss_change:  0.00205
Iter: 179, Energy:   -7.52954, Int:    6.68689, Ext:   14.21643, Eval loss:   -8.77570, Loss_change:  0.00201
Iter: 180, Energy:   -7.53151, Int:    6.69104, Ext:   14.22255, Eval loss:   -8.77829, Loss_change:  0.00197
Iter: 181, Energy:   -7.53344, Int:    6.69524, Ext:   14.22868, Eval loss:   -8.78092, Loss_change:  0.00193
Iter: 182, Energy:   -7.53567, Int:    6.69929, Ext:   14.23496, Eval loss:   -8.78374, Loss_change:  0.00223
Iter: 183, Energy:   -7.53814, Int:    6.70364, Ext:   14.24178, Eval loss:   -8.78693, Loss_change:  0.00248
Iter: 184, Energy:   -7.54084, Int:    6.70869, Ext:   14.24953, Eval loss:   -8.79041, Loss_change:  0.00269
Iter: 185, Energy:   -7.54366, Int:    6.71368, Ext:   14.25734, Eval loss:   -8.79394, Loss_change:  0.00282
Iter: 186, Energy:   -7.54651, Int:    6.71918, Ext:   14.26569, Eval loss:   -8.79759, Loss_change:  0.00285
Iter: 187, Energy:   -7.54976, Int:    6.72451, Ext:   14.27427, Eval loss:   -8.80142, Loss_change:  0.00325
Iter: 188, Energy:   -7.55368, Int:    6.72957, Ext:   14.28325, Eval loss:   -8.80597, Loss_change:  0.00392
Iter: 189, Energy:   -7.55827, Int:    6.73545, Ext:   14.29371, Eval loss:   -8.81130, Loss_change:  0.00459
Iter: 190, Energy:   -7.56281, Int:    6.74089, Ext:   14.30369, Eval loss:   -8.81646, Loss_change:  0.00454
Iter: 191, Energy:   -7.56699, Int:    6.74570, Ext:   14.31268, Eval loss:   -8.82142, Loss_change:  0.00418
Iter: 192, Energy:   -7.57114, Int:    6.74986, Ext:   14.32100, Eval loss:   -8.82588, Loss_change:  0.00416
Iter: 193, Energy:   -7.57496, Int:    6.75358, Ext:   14.32854, Eval loss:   -8.83004, Loss_change:  0.00381
Iter: 194, Energy:   -7.57846, Int:    6.75713, Ext:   14.33559, Eval loss:   -8.83390, Loss_change:  0.00350
Iter: 195, Energy:   -7.58168, Int:    6.76021, Ext:   14.34189, Eval loss:   -8.83729, Loss_change:  0.00322
Iter: 196, Energy:   -7.58468, Int:    6.76291, Ext:   14.34760, Eval loss:   -8.84064, Loss_change:  0.00300
Iter: 197, Energy:   -7.58745, Int:    6.76505, Ext:   14.35251, Eval loss:   -8.84363, Loss_change:  0.00277
Iter: 198, Energy:   -7.58995, Int:    6.76708, Ext:   14.35704, Eval loss:   -8.84626, Loss_change:  0.00250
Iter: 199, Energy:   -7.59232, Int:    6.76912, Ext:   14.36144, Eval loss:   -8.84874, Loss_change:  0.00236
Iter: 200, Energy:   -7.59451, Int:    6.77143, Ext:   14.36594, Eval loss:   -8.85108, Loss_change:  0.00219
Iter: 201, Energy:   -7.59658, Int:    6.77348, Ext:   14.37006, Eval loss:   -8.85333, Loss_change:  0.00208
Iter: 202, Energy:   -7.59853, Int:    6.77504, Ext:   14.37358, Eval loss:   -8.85531, Loss_change:  0.00195
Iter: 203, Energy:   -7.60039, Int:    6.77655, Ext:   14.37693, Eval loss:   -8.85729, Loss_change:  0.00185
Iter: 204, Energy:   -7.60213, Int:    6.77839, Ext:   14.38052, Eval loss:   -8.85919, Loss_change:  0.00174
Iter: 205, Energy:   -7.60378, Int:    6.78051, Ext:   14.38430, Eval loss:   -8.86103, Loss_change:  0.00166
Iter: 206, Energy:   -7.60534, Int:    6.78210, Ext:   14.38744, Eval loss:   -8.86273, Loss_change:  0.00156
Iter: 207, Energy:   -7.60686, Int:    6.78327, Ext:   14.39012, Eval loss:   -8.86436, Loss_change:  0.00152
Iter: 208, Energy:   -7.60833, Int:    6.78462, Ext:   14.39295, Eval loss:   -8.86592, Loss_change:  0.00147
Iter: 209, Energy:   -7.60973, Int:    6.78616, Ext:   14.39588, Eval loss:   -8.86749, Loss_change:  0.00140
Iter: 210, Energy:   -7.61109, Int:    6.78788, Ext:   14.39896, Eval loss:   -8.86903, Loss_change:  0.00136
Iter: 211, Energy:   -7.61237, Int:    6.78906, Ext:   14.40143, Eval loss:   -8.87046, Loss_change:  0.00128
Iter: 212, Energy:   -7.61366, Int:    6.79043, Ext:   14.40409, Eval loss:   -8.87194, Loss_change:  0.00130
Iter: 213, Energy:   -7.61490, Int:    6.79189, Ext:   14.40679, Eval loss:   -8.87334, Loss_change:  0.00124
Iter: 214, Energy:   -7.61610, Int:    6.79315, Ext:   14.40926, Eval loss:   -8.87470, Loss_change:  0.00120
Iter: 215, Energy:   -7.61725, Int:    6.79449, Ext:   14.41174, Eval loss:   -8.87605, Loss_change:  0.00115
Iter: 216, Energy:   -7.61836, Int:    6.79580, Ext:   14.41416, Eval loss:   -8.87733, Loss_change:  0.00111
Iter: 217, Energy:   -7.61943, Int:    6.79713, Ext:   14.41656, Eval loss:   -8.87860, Loss_change:  0.00107
Iter: 218, Energy:   -7.62050, Int:    6.79867, Ext:   14.41917, Eval loss:   -8.87986, Loss_change:  0.00106
Iter: 219, Energy:   -7.62148, Int:    6.80012, Ext:   14.42160, Eval loss:   -8.88107, Loss_change:  0.00099
Iter: 220, Energy:   -7.62244, Int:    6.80149, Ext:   14.42394, Eval loss:   -8.88225, Loss_change:  0.00096
Iter: 221, Energy:   -7.62337, Int:    6.80265, Ext:   14.42602, Eval loss:   -8.88334, Loss_change:  0.00093
Iter: 222, Energy:   -7.62427, Int:    6.80424, Ext:   14.42850, Eval loss:   -8.88445, Loss_change:  0.00090
Iter: 223, Energy:   -7.62514, Int:    6.80546, Ext:   14.43060, Eval loss:   -8.88551, Loss_change:  0.00088
Iter: 224, Energy:   -7.62601, Int:    6.80692, Ext:   14.43293, Eval loss:   -8.88656, Loss_change:  0.00086
